sentence_id,anchor_text,link_type
money-heist_sentence_0000001,Raquel Murillo,internal
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,2,internal
money-heist_sentence_0000001,3,internal
money-heist_sentence_0000001,4,internal
money-heist_sentence_0000001,5,internal
money-heist_sentence_0000001,Bob Buchholz,external
money-heist_sentence_0000001,Episode 4 (Part 1),internal
money-heist_sentence_0000001,A Family Tradition,internal
money-heist_sentence_0000002,Raquel Murillo,internal
money-heist_sentence_0000004,Raquel Murillo,internal
money-heist_sentence_0000004,Paula Vicuña Murillo,internal
money-heist_sentence_0000010,[1],other
money-heist_sentence_0000012,Paula Vicuña Murillo,internal
money-heist_sentence_0000014,Laura Murillo,internal
money-heist_sentence_0000017,Mariví Fuentes,internal
money-heist_sentence_0000017,[2],other
money-heist_sentence_0000020,The Toledo House,internal
money-heist_sentence_0000001,Raquel Murillo,internal
money-heist_sentence_0000001,Mariví Fuentes,internal
money-heist_sentence_0000001,Paula Vicuña Murillo,internal
money-heist_sentence_0000001,Alberto Vicuña,internal
money-heist_sentence_0000001,Raquel Murillo,internal
money-heist_sentence_0000001,Alberto Vicuña,internal
money-heist_sentence_0000002,Raquel Murillo,internal
money-heist_sentence_0000004,Alberto Vicuña,internal
money-heist_sentence_0000004,Raquel Murillo,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Mariví Fuentes,internal
money-heist_sentence_0000001,Alicia Sierra,internal
money-heist_sentence_0000001,Raquel Murillo,internal
money-heist_sentence_0000001,Alberto Vicuña,internal
money-heist_sentence_0000001,Mariví Fuentes,internal
money-heist_sentence_0000001,Laura Murillo,internal
money-heist_sentence_0000001,The Professor,internal
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,2,internal
money-heist_sentence_0000001,3,internal
money-heist_sentence_0000001,4,internal
money-heist_sentence_0000001,Episode 2 (Part 1),internal
money-heist_sentence_0000001,Anatomy Lesson,internal
money-heist_sentence_0000001,Raquel Murillo,internal
money-heist_sentence_0000001,Alberto Vicuña,internal
money-heist_sentence_0000001,Mariví Fuentes,internal
money-heist_sentence_0000003,[1],other
money-heist_sentence_0000005,[2],other
money-heist_sentence_0000009,[3],other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Alberto Vicuña,internal
money-heist_sentence_0000001,Alicia Sierra,internal
money-heist_sentence_0000001,[1],other
money-heist_sentence_0000001,Tokyo,internal
money-heist_sentence_0000001,Jesús Marquina,internal
money-heist_sentence_0000001,Berlin,internal
money-heist_sentence_0000001,Tatiana,internal
money-heist_sentence_0000001,Rafael,internal
money-heist_sentence_0000001,Lisbon,internal
money-heist_sentence_0000001,Helsinki,internal
money-heist_sentence_0000001,Nairobi,internal
money-heist_sentence_0000001,Tokyo,internal
money-heist_sentence_0000001,Rio,internal
money-heist_sentence_0000001,Lisbon,internal
money-heist_sentence_0000001,Denver,internal
money-heist_sentence_0000001,Stockholm,internal
money-heist_sentence_0000001,Benjamín Martínez,internal
money-heist_sentence_0000001,Moscow,internal
money-heist_sentence_0000001,Oslo,internal
money-heist_sentence_0000001,Bogotá,internal
money-heist_sentence_0000001,Palermo,internal
money-heist_sentence_0000001,Marseille,internal
money-heist_sentence_0000001,Pamplona,internal
money-heist_sentence_0000001,Manila,internal
money-heist_sentence_0000001,Benito Antoñanzas,internal
money-heist_sentence_0000001,Shakir,internal
money-heist_sentence_0000001,Alicia Sierra,internal
money-heist_sentence_0000001,Alfonso Prieto,internal
money-heist_sentence_0000001,Lisbon,internal
money-heist_sentence_0000001,Alicia Sierra,internal
money-heist_sentence_0000001,Luis Tamayo,internal
money-heist_sentence_0000001,Ángel Rubio,internal
money-heist_sentence_0000001,Suárez,internal
money-heist_sentence_0000001,Alberto Vicuña,internal
money-heist_sentence_0000001,César Gandía,internal
money-heist_sentence_0000001,Royal Mint of Spain,internal
money-heist_sentence_0000001,Bank of Spain,internal
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,2,internal
money-heist_sentence_0000001,3,internal
money-heist_sentence_0000001,4,internal
money-heist_sentence_0000001,5,internal
money-heist_sentence_0000001,Álvaro Morte,internal
money-heist_sentence_0000001,Todd Haberkorn,external
money-heist_sentence_0000001,[2],other
money-heist_sentence_0000001,[3],other
money-heist_sentence_0000001,Episode 1 (Part 1),internal
money-heist_sentence_0000001,A Family Tradition,internal
money-heist_sentence_0000001,Netflix,internal
money-heist_sentence_0000001,Money Heist,internal
money-heist_sentence_0000001,Álvaro Morte,internal
money-heist_sentence_0000002,Royal Mint of Spain Heist,internal
money-heist_sentence_0000002,Bank of Spain Heist,internal
money-heist_sentence_0000002,Berlin,internal
money-heist_sentence_0000013,[4],other
money-heist_sentence_0000016,Royal Mint of Spain,internal
money-heist_sentence_0000017,Raquel Murillo,internal
money-heist_sentence_0000019,Bank of Spain,internal
money-heist_sentence_0000019,Rio,internal
money-heist_sentence_0000020,Berlin,internal
money-heist_sentence_0000022,Marseille,internal
money-heist_sentence_0000022,Benjamín Martínez,internal
money-heist_sentence_0000028,Part 3,internal
money-heist_sentence_0000065,The Toledo House,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,[1],other
money-heist_sentence_0000001,[2],other
money-heist_sentence_0000001,François Polignac,internal
money-heist_sentence_0000001,[3],other
money-heist_sentence_0000001,Jesús Marquina,internal
money-heist_sentence_0000001,The Professor,internal
money-heist_sentence_0000001,Rafael,internal
money-heist_sentence_0000001,Ariadna Cascales,internal
money-heist_sentence_0000001,Tatiana,internal
money-heist_sentence_0000001,Palermo,internal
money-heist_sentence_0000001,Camille Polignac,internal
money-heist_sentence_0000001,The Professor,internal
money-heist_sentence_0000001,Bogotá,internal
money-heist_sentence_0000001,Palermo,internal
money-heist_sentence_0000001,Marseille,internal
money-heist_sentence_0000001,Helsinki,internal
money-heist_sentence_0000001,Oslo,internal
money-heist_sentence_0000001,Moscow,internal
money-heist_sentence_0000001,Damián,internal
money-heist_sentence_0000001,Tokyo,internal
money-heist_sentence_0000001,Rio,internal
money-heist_sentence_0000001,Denver,internal
money-heist_sentence_0000001,Nairobi,internal
money-heist_sentence_0000001,Alfonso Prieto,internal
money-heist_sentence_0000001,Arturo Román,internal
money-heist_sentence_0000001,Mónica Gaztambide,internal
money-heist_sentence_0000001,Raquel Murillo,internal
money-heist_sentence_0000001,Ariadna Cascales,internal
money-heist_sentence_0000001,Suárez,internal
money-heist_sentence_0000001,Gandía,internal
money-heist_sentence_0000001,François Polignac,internal
money-heist_sentence_0000001,Royal Mint of Spain,internal
money-heist_sentence_0000001,Monastery of San Giovanni,internal
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,2,internal
money-heist_sentence_0000001,3,internal
money-heist_sentence_0000001,4,internal
money-heist_sentence_0000001,5,internal
money-heist_sentence_0000001,Pedro Alonso,internal
money-heist_sentence_0000001,Christopher Corey Smith,external
money-heist_sentence_0000001,[4],other
money-heist_sentence_0000001,Assaf Cohen,external
money-heist_sentence_0000001,[5],other
money-heist_sentence_0000001,Episode 1 (Part 1),internal
money-heist_sentence_0000001,A Family Tradition,internal
money-heist_sentence_0000001,Money Heist,internal
money-heist_sentence_0000001,Berlin,internal
money-heist_sentence_0000001,Pedro Alonso,internal
money-heist_sentence_0000002,The Professor,internal
money-heist_sentence_0000002,Rafael,internal
money-heist_sentence_0000003,Royal Mint of Spain,internal
money-heist_sentence_0000003,Bank of Spain,internal
money-heist_sentence_0000003,The Professor,internal
money-heist_sentence_0000003,Palermo,internal
money-heist_sentence_0000004,[1],other
money-heist_sentence_0000005,the Professor,internal
money-heist_sentence_0000007,Robbers of The Royal Mint of Spain,internal
money-heist_sentence_0000008,Royal Mint of Spain,internal
money-heist_sentence_0000009,Helmer's Myopathy,external
money-heist_sentence_0000013,Tatiana,internal
money-heist_sentence_0000014,Rafael,internal
money-heist_sentence_0000015,Cameron,internal
money-heist_sentence_0000015,Roi,internal
money-heist_sentence_0000015,Bruce,internal
money-heist_sentence_0000017,The Professor,internal
money-heist_sentence_0000018,Nairobi,internal
money-heist_sentence_0000019,Suárez,internal
money-heist_sentence_0000020,The Professor,internal
money-heist_sentence_0000020,Palermo,internal
money-heist_sentence_0000021,Tatiana,internal
money-heist_sentence_0000022,The Paris Plan,internal
money-heist_sentence_0000022,Palermo,internal
money-heist_sentence_0000023,Rafael,internal
money-heist_sentence_0000023,Frederiksborg Castle,internal
money-heist_sentence_0000023,Tatiana,internal
money-heist_sentence_0000023,Marseille,internal
money-heist_sentence_0000023,Benjamín Martínez,internal
money-heist_sentence_0000038,[6],other
money-heist_sentence_0000039,Royal Mint of Spain,internal
money-heist_sentence_0000046,[7],other
money-heist_sentence_0000049,Berlin's Wedding,internal
money-heist_sentence_0000060,Bank of Spain,internal
money-heist_sentence_0000061,Bank of Spain,internal
money-heist_sentence_0000062,[8],other
money-heist_sentence_0000063,Royal Mint of Spain,internal
money-heist_sentence_0000069,[9],other
money-heist_sentence_0000070,[10],other
money-heist_sentence_0000072,the Professor,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Mónica Gaztambide,internal
money-heist_sentence_0000001,Berlin,internal
money-heist_sentence_0000001,Nairobi,internal
money-heist_sentence_0000001,Mónica Gaztambide,internal
money-heist_sentence_0000001,Berlin,internal
money-heist_sentence_0000001,Royal Mint of Spain,internal
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,2,internal
money-heist_sentence_0000001,Clara Alvarado,internal
money-heist_sentence_0000001,Episode 1 (Part 1),internal
money-heist_sentence_0000001,Episode 9 (Part 2),internal
money-heist_sentence_0000001,Royal Mint of Spain,internal
money-heist_sentence_0000005,Berlin,internal
money-heist_sentence_0000009,Royal Mint of Spain,internal
money-heist_sentence_0000016,[1],other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Beirut,external
money-heist_sentence_0000001,Lebanon,external
money-heist_sentence_0000001,Spanish,external
money-heist_sentence_0000001,Bogotá,internal
money-heist_sentence_0000001,We're Back,internal
money-heist_sentence_0000003,Bogotá,internal
money-heist_sentence_0000003,Money Heist,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Moscow,internal
money-heist_sentence_0000001,Denver,internal
money-heist_sentence_0000001,Rio,internal
money-heist_sentence_0000001,[1],other
money-heist_sentence_0000001,César Gandía,internal
money-heist_sentence_0000001,[2],other
money-heist_sentence_0000001,[3],other
money-heist_sentence_0000001,Rio,internal
money-heist_sentence_0000001,René,internal
money-heist_sentence_0000001,Denver,internal
money-heist_sentence_0000001,Alison Parker,internal
money-heist_sentence_0000001,The Professor,internal
money-heist_sentence_0000001,Nairobi,internal
money-heist_sentence_0000001,Helsinki,internal
money-heist_sentence_0000001,Denver,internal
money-heist_sentence_0000001,Stockholm,internal
money-heist_sentence_0000001,Manila,internal
money-heist_sentence_0000001,Bogotá,internal
money-heist_sentence_0000001,Palermo,internal
money-heist_sentence_0000001,Marseille,internal
money-heist_sentence_0000001,Matías Caño,internal
money-heist_sentence_0000001,Lisbon,internal
money-heist_sentence_0000001,Oslo,internal
money-heist_sentence_0000001,Moscow,internal
money-heist_sentence_0000001,Paquita,internal
money-heist_sentence_0000001,Berlin,internal
money-heist_sentence_0000001,Lisbon,internal
money-heist_sentence_0000001,Gandía,internal
money-heist_sentence_0000001,Salvador Torrecilla,internal
money-heist_sentence_0000001,Lucas Hernando,internal
money-heist_sentence_0000001,Isaac Cobo,internal
money-heist_sentence_0000001,Mateo Canalejas,internal
money-heist_sentence_0000001,Alfonso Prieto,internal
money-heist_sentence_0000001,Alison Parker,internal
money-heist_sentence_0000001,Sagasta,internal
money-heist_sentence_0000001,Arantxa Arteche,internal
money-heist_sentence_0000001,Royal Mint of Spain,internal
money-heist_sentence_0000001,Bank of Spain,internal
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,2,internal
money-heist_sentence_0000001,3,internal
money-heist_sentence_0000001,4,internal
money-heist_sentence_0000001,5,internal
money-heist_sentence_0000001,Úrsula Corberó,internal
money-heist_sentence_0000001,[4],other
money-heist_sentence_0000001,[5],other
money-heist_sentence_0000001,Episode 1 (Part 1),internal
money-heist_sentence_0000001,A Family Tradition,internal
